"facility_name","RN_Fluctuation","CNA_Fluctuation","avg_census"
"LOGAN ELM HEALTH CARE CENTER","21.227672598698916","19.433163188316254","84.15555555555555"
"GRAND THE","21.226083091577735","36.65514587477622","89.13333333333334"
"AUTUMN LAKE HEALTHCARE AT OLD BRIDGE","21.22058828883894","25.230779892018955","100.42222222222222"
"NEW RIVERDALE REHAB AND NURSING","21.2150385007968","20.887093980938285","141.35555555555555"
"OPTIMA CARE HARBORVIEW","21.214033532902665","24.032641734613357","130.35555555555555"
"COREWELL HEALTH REHAB & NURSING CTR - LEFFINGWELL","21.20453156108604","16.971336398608823","52.111111111111114"
"BELAIR CARE CENTER INC","21.201084738048493","11.173943532401818","99.22222222222223"
"MS CARE CENTER OF GREENVILLE","21.194998585602583","27.499944529509374","80.3"
"HIGHLANDS  THE","21.19156959488531","29.10826071663187","153.57777777777778"
"CONTINENTAL NURSING & REHAB CENTER","21.183272446038554","20.55578737233356","139.67777777777778"
"PALMETTO SUBACUTE CARE CENTER","21.182074555138026","16.972185928556996","89.43333333333334"
"PLEASANT ACRES REHABILITATION AND NURSING CENTER","21.174834991819445","58.830519063082924","353.9111111111111"
"BALBOA NURSING & REHABILITATION CENTER","21.17044511949124","32.44665457691635","170.14444444444445"
"PARKWAY HEALTH AND REHABILITATION CENTER","21.168229800137063","25.04432852111747","106.37777777777778"
"RIO VISTA POST ACUTE AND REHABILITATION","21.1440813895554","21.061652559146484","122.67777777777778"
"FAYETTE HEALTH AND REHABILITATION CENTER","21.130561564295256","20.855725980645587","135.84444444444443"
"CORAL GABLES NURSING AND REHABILITATION CENTER","21.124068995898725","8.509083141626745","79.3"
"EASTGATE HEALTH CARE CENTER","21.12166899860989","24.689921296436257","158.88888888888889"
"WELLBRIDGE OF GRAND BLANC","21.116438975505364","16.7013590242958","101.32222222222222"
"HAWTHORNE HOUSE","21.109282788292635","15.054632546005985","73.17777777777778"
"ELDERWOOD AT HAMBURG","21.104796167235776","20.573037752269176","137.15555555555557"
"STUDIO CITY REHABILITATION CENTER","21.104074901120512","30.77439808753639","169.4"
"REGALCARE AT GLEN RIDGE","21.10117784752905","29.287154847891546","114.73333333333333"
"QUANTUM REHABILITATION AND NURSING L L C","21.09734270455514","22.39150496018574","115.9"
"PINE MEADOWS POST ACUTE","21.091977014469432","24.372485869733147","110.66666666666667"
"PARKVIEW REHABILITATION CENTER AT WINTER PARK","21.08596802977774","17.88230286115235","115.74444444444444"
"CAMBRIDGE POST ACUTE CARE CENTER","21.085899452002813","17.920631603804722","130.53333333333333"
"AVANTE AT ST CLOUD INC","21.084378328598707","22.921052381517967","130.64444444444445"
"HARMONY HALL NURSING AND REHABILITATION CENTER","21.084214376580167","12.32939177741034","115.56666666666666"
"EDGEMOOR HOSPITAL","21.07751439138759","14.32608069919083","154.2111111111111"
"MARWOOD MANOR NURSING HOME","21.075707897671002","28.33772214944386","209.12222222222223"
"THE AVENUES TRANSITIONAL CARE CENTER","21.07555895647223","22.30036080470427","134.0"
"TERRACE OF DELRAY BEACH NURSING AND REHABILITATION","21.07006285702035","17.425203318014898","105.0111111111111"
"SOLARIS HEALTHCARE APOPKA","21.0689115955837","22.362419649622822","111.87777777777778"
"VANTAGE AT CHELMSFORD LLC","21.067499765602605","27.9703532895955","109.9"
"GOOD SAMARITAN SOCIETY - OTTUMWA","21.067344694524735","15.433392085231688","109.6"
"MEMORIAL MANOR","21.058220858618068","12.218812691216002","109.16666666666667"
"MENTOR WOODS SKILLED NURSING AND REHABILITATION","21.05813661852724","31.405280222971044","92.12222222222222"
"NORTH POINTE CARE CENTER","21.053744369028063","21.149795150357246","155.05555555555554"
"BETHEL PARK SKILLED NURSING AND REHABILITATION CTR","21.05105594233042","21.510676621342615","145.11111111111111"
"COUNTRY HILLS POST ACUTE","21.036691409917793","50.062581483292114","294.4222222222222"
"OAKLAND REHABILITATION AND HEALTHCARE  CENTER","21.036566946068085","22.465955366893013","189.94444444444446"
"GREENFIELD HEALTHCARE CENTER","21.036353298810123","29.279888455687946","116.15555555555555"
"NORWOOD HEALTHCARE","21.022457767929286","20.42026680825351","109.71111111111111"
"ASPIRE AT SPRING HILL","21.021774797994325","22.707449106125413","112.27777777777777"
"CAPITOL HILL HEALTHCARE CENTER","21.018797135450527","44.447296217809","211.98888888888888"
"CLOVERNOOK HEALTH CARE AND REHABILITATION CENTER","21.016185545490806","20.208771387799683","103.88888888888889"
"CAVE CITY NURSING HOME INC","21.010564250728216","12.482370535431508","79.71111111111111"
"GRANT CUESTA SUB-ACUTE AND REHABILITATION CENTER","21.009171317898556","18.594142324828763","104.07777777777778"
"ABBEY DELRAY SOUTH","21.006327477977806","16.718360663570156","70.43333333333334"
"CAMBRIDGE CARE CENTER","21.003723187892305","18.19901213387075","83.83333333333333"
"AUTUMN LAKE HEALTHCARE AT LONG GREEN","20.99797165831405","25.021394700230175","109.87777777777778"
"CARIBOU REHAB AND NURSING CENTER","20.99789726274863","9.53517752507526","51.477777777777774"
"AUTUMN LAKE HEALTHCARE AT CHEVY CHASE","20.98556476168095","20.80225964747427","145.43333333333334"
"GRESHAM POST ACUTE CARE AND REHABILITATION","20.97987088354354","25.22056668413759","74.08888888888889"
"EASTWOOD NURSING CENTER","20.979242180808836","15.941229386095953","93.26666666666667"
"SERENITY BAY NURSING AND REHABILITATION CENTER","20.977139348121963","21.854402378645727","131.51111111111112"
"VESTAL PARK REHABILITATION AND NURSING CENTER","20.96698512835203","23.39337155166716","158.12222222222223"
"EAST RIDGE RETIREMENT VILLAGE INC","20.96377540389398","15.296216214240127","83.55555555555556"
"SOUTH SUBURBAN REHAB CENTER","20.963469755849687","24.815255614379648","133.46666666666667"
"HAVEN OF TUCSON","20.959341929594565","21.13350870864338","98.92222222222222"
"DALEVIEW CARE CENTER","20.956865791088653","19.554422161926418","129.1888888888889"
"ASPIRE AT SEMINOLE","20.94279713093005","22.68043389089326","91.78888888888889"
"MARSHWOOD CENTER","20.9305802963444","14.668658854039855","100.0111111111111"
"WESTSIDE TERRACE HEALTH & REHABILITATION CENTER","20.928723378044506","21.021843946449227","163.05555555555554"
"GRACEVILLE HEALTH CENTER","20.927284967518496","21.00306061931521","138.57777777777778"
"VIA CHRISTI VILLAGE - HAYS INC","20.922830342041134","19.939553107072985","86.45555555555555"
"BARRON CENTER","20.922515430453878","12.311755159284104","90.9888888888889"
"OAKDALE NURSING AND REHABILITATION CENTER","20.919685221935868","18.339397405340538","93.62222222222222"
"REGENCY AT WATERFORD","20.912591752143143","21.232972079593146","125.11111111111111"
"RAWLINS HOUSE HEALTH & LIVING COMMUNITY","20.910461279618954","20.950202514803127","101.41111111111111"
"PONCE HEALTH AND REHABILITATION CENTER","20.90503328384847","12.022701038250581","136.01111111111112"
"PRUITTHEALTH - MAGNOLIA MANOR","20.90114649155217","15.828156836589121","89.2"
"HEARTLAND NURSING & REHAB CENTER","20.897967846958018","13.667535896314108","113.86666666666666"
"AUTUMN LAKE HEALTHCARE AT BRADFORD OAKS","20.883796752823027","28.831124389917978","167.55555555555554"
"HIAWATHA CARE CENTER","20.880934570244733","20.81759255534246","105.07777777777778"
"PROVIDENCE LITTLE COMP OF MARY SUBACUTE CARE CTR","20.87848877634492","52.711543887100795","97.62222222222222"
"ST FRANCIS MANOR","20.878354515057065","14.948850338497593","58.233333333333334"
"MAPLE CREST HEALTH CENTER","20.870000154830677","19.91927156895309","148.8111111111111"
"MASONIC VILLAGE AT ELIZABETHTOWN","20.86343893929733","37.32087530151276","312.06666666666666"
"BRADFORD HILLS NURSING & REHABILITATION CENTER","20.863139664313522","28.946067666074782","124.24444444444444"
"ASPIRE AT SAN JOSE","20.85008221567964","20.392269902732252","100.32222222222222"
"HATTIESBURG HEALTH & REHAB CENTER","20.847158147070996","30.357465877667718","136.64444444444445"
"AUTUMN LAKE HEALTHCARE AT ARLINGTON WEST","20.841097377258478","18.81072048427567","78.03333333333333"
"GOOD SAMARITAN SOCIETY - WAUKON","20.84094762173907","9.421481400444604","51.5"
"SUNSET MANOR","20.834348152791915","20.275501145650715","60.833333333333336"
"PAVILION OF LOGAN SQUARE  THE","20.83385018085477","28.67264820880464","203.96666666666667"
"MASONIC VILLAGE AT BURLINGTON","20.83192589743881","26.157521715194626","107.31111111111112"
"VALLEY VIEW HEALTH AND REHABILITATION  LLC","20.82083372071759","31.565858915227096","120.34444444444445"
"PREMIER GENESEE CENTER FOR NRSG AND REHABILITATION","20.820032458201148","38.222782145414016","151.3"
"CENTRE POINTE HEALTH AND REHAB CENTER","20.818175197152268","24.870219319273485","132.2"
"PINES OF SARASOTA","20.815447861433018","28.735911837027167","190.45555555555555"
"PARKSIDE POST ACUTE AND REHABILITATION","20.813942286556742","27.96122192136514","156.0222222222222"
"LIFE CARE CENTER OF MELBOURNE","20.812760443792367","20.62000082275949","117.0"
"PINE FOREST HEALTH AND REHABILITATION","20.812234589435377","17.945099106703115","95.65555555555555"
"CEDAR HILL HEALTHCARE AND REHABILITATION CENTER","20.81179366807001","24.929000537221096","111.86666666666666"
"GARDEN GATE HEALTH CARE FACILITY","20.809529428798964","30.895498923911845","170.67777777777778"
"JERSEY SHORE CENTER","20.809371135955605","30.535287706813083","141.76666666666668"
"RIVER RIDGE LIVING CENTER","20.799658293273637","24.88648322766194","107.5"
"THE PRESERVE","20.797012533945317","27.602171028845138","70.02222222222223"
"REGENCY HERITAGE NURSING AND REHABILITATION CENTER","20.787136796100018","24.6057337795779","183.15555555555557"
"SWISS VILLAGE","20.783459542870844","14.767872890349317","82.33333333333333"
"MESSIAH LIFEWAYS AT MESSIAH VILLAGE","20.782319752487492","17.598195168994994","109.86666666666666"
"THE REHABILITATION CENTER OF ALBUQUERQUE","20.774512793280362","30.555951924092795","116.33333333333333"
"CATALINA POST ACUTE AND REHABILITATION","20.76886997679694","20.420194285084328","97.55555555555556"
"FAMILY OF CARING HEALTHCARE AT RIDGEWOOD","20.765195232453653","17.65301433721259","87.72222222222223"
"RIPLEY CROSSING","20.75013518449414","21.70735609595637","84.11111111111111"
"AVON HEALTH CENTER","20.748724070694024","14.110696565132343","101.24444444444444"
"ASHBROOK CARE & REHABILITATION CENTER","20.746209742690077","18.224187289113647","102.43333333333334"
"OAKS  THE","20.740442786881502","23.347556484268498","108.4888888888889"
"APERION CARE WESLEY","20.73987657215479","9.713012364118676","69.87777777777778"
"ISLES OF BOYNTON NURSING AND REHAB CENTER","20.736151982156837","16.97349468103576","159.5222222222222"
"ST JOSEPH'S HOSPITAL - SKILLED NURSING FACILITY","20.734126506208735","13.744993236856603","74.11111111111111"
"MANHATTANVIEW CTR FOR REHABILITATION AND HEALTHCAR","20.731948078068363","24.608892810461196","124.21111111111111"
"D'YOUVILLE SENIOR CARE","20.72533670853537","36.16228956080783","196.36666666666667"
"FATHER BAKER MANOR","20.721614889905094","18.406398650018847","147.4777777777778"
"COMMUNITY MEMORIAL HEALTH CENTER","20.719089163105846","12.692109882159682","54.03867403314917"
"CHATEAU NRSG & REHAB CENTER","20.7170969944618","20.978566422564068","115.0"
"CLOVERLEAF OF KNIGHTSVILLE","20.71486616899806","14.3463111376558","69.5"
"WESTHAMPTON CARE CENTER","20.70092440236867","30.63532197506472","168.98888888888888"
"ALAMEDA HEALTHCARE & WELLNESS CENTER","20.700825092207552","23.84337119177068","152.01111111111112"
"MISSION VIEW HEALTH CENTER","20.696256311628556","20.830800381441453","105.91111111111111"
"ALDEN POPLAR CREEK REHAB & HCC","20.695510596840084","22.909291629081796","142.75555555555556"
"SCHOELLKOPF HEALTH CENTER","20.694590632836267","18.45629517158506","107.74444444444444"
"COUNTRYSIDE HEALTH CARE OF MILFORD","20.69291215349866","23.619026039115198","101.24444444444444"
"RAE-ANN WESTLAKE","20.69179636845984","23.81981172424237","105.2"
"AHC MILLENIUM","20.68826948736946","26.9909145471847","80.96666666666667"
"THE LAURELS OF GAHANNA","20.679491715932667","18.014871672099016","106.26666666666667"
"EAST LONGMEADOW SKILLED NURSING CENTER","20.676146792819107","27.299644919476616","126.94444444444444"
"ALDEN DEBES REHAB & HCC","20.67265019246504","25.648834489585628","177.4111111111111"
"ACCOLADE HEALTHCARE DANVILLE","20.668268883148","11.608471537283474","96.11111111111111"
"MOUNTAIN MANOR OF PAINTSVILLE","20.667509012229452","11.667869160917903","103.54444444444445"
"HEARTHSTONE OF NORTHERN NEVADA","20.66637622927069","16.21656491542967","107.43333333333334"
"AMHERST MANOR NURSING HOME","20.663836233593347","18.20945725313615","99.42222222222222"
"YORK NURSING AND REHABILITATION CENTER","20.66221786718481","25.85020727754682","207.33333333333334"
"WAVENY CARE CENTER","20.66050998257276","17.589260720582576","69.9888888888889"
"ST ANTHONY HEALTH & REHABILITATION","20.6596091988012","13.880876121848809","82.6"
"PLEASANT VIEW HOME","20.658947936184617","27.005251746458725","78.06666666666666"
"WELLSVILLE MANOR CARE CENTER","20.653855251587117","12.542712134573335","112.7"
"ASPIRE AT SHOAL CREEK","20.64564593117409","20.495877024709305","112.27777777777777"
"BROWNSBURG MEADOWS","20.642102918943714","23.998113442211597","133.36666666666667"
"MEMORIAL WOODLAND VILLAGE NURSING CENTER","20.641527173368328","34.3858677773147","113.4"
"INTERFAITH CARE CENTER","20.635318135585017","14.329430702915694","68.76666666666667"
"SUNRISE MANOR NURSING HOME","20.628177765276657","18.639291958311137","118.82222222222222"
"LINDEN PONDS","20.62689725457012","20.857255828410178","63.833333333333336"
"SOUTH SHORE REHABILITATION AND NURSING CENTER","20.626846866179356","18.87272755871864","97.44444444444444"
"IGNITE MEDICAL MCHENRY","20.624578819472625","17.246438579125538","80.13333333333334"
"ROYAL MEGANSETT NURSING & REHABILITATION","20.61522833571695","21.565021065195232","68.23333333333333"
"AVENUE AT AURORA","20.61455535744823","21.949804948867747","86.37777777777778"
"FAIR HAVEN","20.61245002734604","26.700715154070203","221.45555555555555"
"WELLBRIDGE OF NOVI  LLC","20.604190216904474","25.379620880835304","87.24444444444444"
"CARE ONE AT NEW BEDFORD","20.596974584813196","19.446044186912435","146.53333333333333"
"GARDENS CARE CENTER","20.595580402594546","18.90761537568276","111.05555555555556"
"PRATTVILLE HEALTH AND REHABILITATION  LLC","20.588819448018405","18.368461554945227","146.5888888888889"
"SOUTHEAST IOWA REGIONAL MEDICAL - KLEIN CENTER","20.58749368886181","13.074154194874804","96.06666666666666"
"APACHE JUNCTION HEALTH CENTER","20.587103191676142","25.790167306121344","132.84444444444443"
"LAKEWOOD NRSG & REHAB CENTER","20.586765185398626","22.369031875132887","119.0"
"THE BLOSSOMS AT ROGERS REHAB & NURSING CENTER","20.586675417465294","17.66685680238296","95.86666666666666"
"BRONX CENTER FOR REHABILITATION & HEALTH CARE","20.58655261485746","21.78237273256002","198.7111111111111"
"CARLETON-WILLARD VILLAGE RETIREMENT & NURSING CTR","20.58638358206453","23.267548486811314","91.71111111111111"
"YORK NORTH SKILLED NURSING AND REHABILITATION CTR","20.579743261314142","17.2992069180538","142.9"
"BAPTIST HEALTH & REHAB","20.57648201339191","19.118304071276768","135.64444444444445"
"RIDGECREST HEALTHCARE AND REHABILITATION CENTER","20.57094381724318","23.15774136359998","134.94444444444446"
"BAPTIST VILLAGE OF OKLAHOMA CITY","20.56712663142883","27.458405895023795","103.38888888888889"
"PETERSON PARK HEALTH CARE CTR","20.561521977165942","27.88470052010832","175.1888888888889"
"RIO PINAR HEALTH CARE","20.558471458649347","23.12477922247363","170.65555555555557"
"THE COTTAGES AT GARDEN GROVE  A SKILLED NRSG COMM","20.55673329368908","13.851991219192254","138.37777777777777"
"WINDSOR NURSING & RETIREMENT HOME","20.544748586199557","17.29786843496826","94.83333333333333"
"FAIRLAND CENTER","20.538774809727386","20.986851065549015","85.58888888888889"
"WESLEY HEALTH CARE CENTER INC","20.537108248995555","33.55471900617145","264.7"
"ST LEONARD HCC","20.535871818161542","28.725302765631223","113.15555555555555"
"LEONARD FLORENCE CENTER FOR LIVING","20.5352345187868","25.691188156183134","96.4"
"JULIA TEMPLE HEALTHCARE CENTER","20.525216330550702","15.489165775756963","112.92222222222222"
"LORIEN HEALTH SYSTEMS MT AIRY","20.519631803334637","20.22263619462526","58.166666666666664"
"THE GOOD SAMARITAN SOCIETY-KISSIMMEE VILLAGE","20.519365015710253","17.290037258661286","110.36666666666666"
"HILLCREST NURSING HOME","20.519032006738392","15.070696659081662","55.331491712707184"
"LIFE CARE CENTER OF PALM BAY","20.517776326014303","11.917040524321347","133.87777777777777"
"REGENCY ON THE LAKE - FORT GRATIOT","20.51466030355707","24.48440081726248","119.27777777777777"
"WESTMINSTER VILLAGE MUNCIE INC","20.511659882952593","32.645488333015365","59.1"
"ST FRANCIS CENTER FOR REHABILITATION & HEALTHCARE","20.510072087390732","30.494362868491343","205.66666666666666"
"THE ENCLAVE AT RYE  REHAB AND NURSING CTR","20.507942340952052","17.350985186836162","153.48888888888888"
"FRANCISCAN VILLAGE","20.499134716722246","15.399525726581306","98.74444444444444"
"SIGNATURE HEALTHCARE OF BOWLING GREEN","20.497308250766164","25.897795625137263","126.88888888888889"
"SILVER HEALTHCARE CENTER","20.4909942232479","21.88082435391755","112.64444444444445"
